Tweet Coordinates,text,date,id,user,Place Info,location,Geo_Enabled,retweet,likes,lang,keyword
,RT @LifeYouCanSave: Our recommended nonprofits have been rigorously evaluated to help you make the biggest impact per dollar. Find an organ…,10/08/2021 20:08,1.42519E+18,elenaXLII,,"Paris, Ile-de-France",TRUE,1,0,en,Charities
,"RT @JessicaTheLaw: So carry on going to climate marches, vote for political parties that prioritise the environment, support environmental…",10/08/2021 20:08,1.42519E+18,all_the_devils,,Germany,FALSE,657,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 20:07,1.42519E+18,dachapman4,,"Ohio, USA",TRUE,215,0,en,Charities
,"RT @LeftWingSociety: Jeremy Corbyn speaking in Liverpool today. ❤️

""I don't want to live in a society dominated by foodbanks and charities…",10/08/2021 20:07,1.42519E+18,dweezil1000,,,FALSE,271,0,en,Charities
,"RT @CommunityGrdns: If you have any excess fruit harvest this year, talk to @fallingfruit_ie! They do amazing work in getting this locally…",10/08/2021 20:07,1.42519E+18,DubCommGrowers,,,FALSE,3,0,en,Charities
,RT @JessicaTheLaw: The media focuses on the negative because it sells copy. A lot of environmental charities follow suit because they think…,10/08/2021 20:06,1.42519E+18,sydneylkaster,,"Kingston upon Thames, London",TRUE,775,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 20:06,1.42519E+18,pilch_lisa,,,FALSE,215,0,en,Charities
,"RT @LeftWingSociety: Jeremy Corbyn speaking in Liverpool today. ❤️

""I don't want to live in a society dominated by foodbanks and charities…",10/08/2021 20:06,1.42519E+18,lindiloola,,,TRUE,271,0,en,Charities
,"RT @dylanmcgregor6: Great #investment idea💡 
- Buy a #crypto with utility early⭐
- Wait for #utility to launch🙌
- Hold while price spikes e…",10/08/2021 20:06,1.42519E+18,MrMathewV,,,FALSE,3,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 20:06,1.42519E+18,vintage_brit,,,FALSE,215,0,en,Charities
,@tcburkejr Churches don't get taxed because they are non-profits. We're now going to tax all the charities? Tax on… https://t.co/7NEXe5svAR,10/08/2021 20:06,1.42519E+18,PuppyPhilosophy,,USA! USA! USA!,FALSE,0,0,en,Charities
,"RT @GolferGirl305: Children charities is the world's biggest hoax.

That nun ran the biggest sex trafficking operation with all those orpha…",10/08/2021 20:06,1.42519E+18,TiffiePop85,,Your most Vivid Fantasies,TRUE,11,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 20:06,1.42519E+18,jazzutefan0724,,,FALSE,215,0,en,Charities
,There's less than a week left to make a donation to Inn from the Cold and have it matched up to 50% by Shaw Birdies… https://t.co/rbW6PihQq5,10/08/2021 20:06,1.42519E+18,innfromthecold,,"Calgary, Alberta, Canada",TRUE,0,0,en,Charities
,RT @IvoryHecker: McAllen’s mayor told me the city extended its disaster declaration last night due to the surge of migrants going through C…,10/08/2021 20:05,1.42519E+18,youbewho,,Tisland,FALSE,30,0,en,Charities
,.@AlokSharma_RDG @BorisJohnson the world’s poorest countries need support in the face of the #ClimateCrisis. Show t… https://t.co/r47b7x8e29,10/08/2021 20:05,1.42519E+18,kimo_sabi75,,Dubai,FALSE,0,0,en,Charities
,"RT @GolferGirl305: Children charities is the world's biggest hoax.

That nun ran the biggest sex trafficking operation with all those orpha…",10/08/2021 20:05,1.42519E+18,slabaybay,,,TRUE,11,0,en,Charities
,"RT @LeftWingSociety: Jeremy Corbyn speaking in Liverpool today. ❤️

""I don't want to live in a society dominated by foodbanks and charities…",10/08/2021 20:05,1.42519E+18,FALCON678,,NORWICH,TRUE,271,0,en,Charities
,"Would you like to give some time to help in your #Oldham #Rochdale or #Tameside community?

#MeetTheCharity is info… https://t.co/Mq9DKJfhxE",10/08/2021 20:05,1.42519E+18,WeActTogether,,"Oldham, Rochdale & Tameside",TRUE,0,0,en,Charities
,"Catholic Charities has several job openings!  

If you are interested and want some additional information, go to… https://t.co/haThQufY3l",10/08/2021 20:05,1.42519E+18,NM_OAAA,,,FALSE,0,0,en,Charities
,A Midstate comic book author and artist are creating a new superhero who is a homeless veteran. All proceeds from t… https://t.co/SWEaTIbpIS,10/08/2021 20:05,1.42519E+18,abc27News,,"Harrisburg, PA",TRUE,0,2,en,Charities
,"RT @AP: Dave Chappelle, Jon Stewart, Jimmy Fallon and Amy Schumer are among a star-studded group of comedians who'll perform at Madison Squ…",10/08/2021 20:04,1.42519E+18,info_sprinkles,,"Palmer, AK",FALSE,135,0,en,Charities
,"RT @LeftWingSociety: Jeremy Corbyn speaking in Liverpool today. ❤️

""I don't want to live in a society dominated by foodbanks and charities…",10/08/2021 20:04,1.42519E+18,ginger_pooch,,"England, United Kingdom",TRUE,271,0,en,Charities
,"RT @_D_J_OR: On Sunday 22 August, I will be running the Vitality Big Half supporting @Oasis_UK, and in preparation for the London Marathon…",10/08/2021 20:04,1.42519E+18,nubassofficial,,"London, England",TRUE,8,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 20:04,1.42519E+18,drg2112,,South Louisiana,TRUE,215,0,en,Charities
,"RT @LeftWingSociety: Jeremy Corbyn speaking in Liverpool today. ❤️

""I don't want to live in a society dominated by foodbanks and charities…",10/08/2021 20:04,1.42519E+18,MrAjmerSinghSa1,, WolverhamptonLondon EnglandUK,TRUE,271,0,en,Charities
,"@FrankConniff That's fine for them, but I'm more interested in stealing from charities &amp; starting insurrections. Is… https://t.co/vKQDwQfU0O",10/08/2021 20:04,1.42519E+18,RobertNBerry,,"San Antonio, TX",TRUE,0,6,en,Charities
,"RT @LeftWingSociety: Jeremy Corbyn speaking in Liverpool today. ❤️

""I don't want to live in a society dominated by foodbanks and charities…",10/08/2021 20:03,1.42519E+18,Agitate4Change,,,FALSE,271,0,en,Charities
,RT @swallalisaa: A thread of @LISABar_CN's charities and donations with all the money they're collecting through fundraising and selling me…,10/08/2021 20:03,1.42519E+18,PlBP4EVER,,,FALSE,802,0,en,Charities
,"RT @JacobCanfield: Can we chill out on buying literal dogshit meme tokens next time around?

Just because they say they are 'donating to ch…",10/08/2021 20:03,1.42519E+18,jacobCanfieeld,,Markets,FALSE,8,0,en,Charities
,"Catholic Charities has both 
Also, contact 211, they can give referrals. https://t.co/opvISeF7mL",10/08/2021 20:03,1.42519E+18,SELENAHSNOW,,"Delaware, USA",TRUE,0,1,en,Charities
,.@AlokSharma_RDG @BorisJohnson the world’s poorest countries need support in the face of the #ClimateCrisis. Show t… https://t.co/gHp1fxhW2K,10/08/2021 20:03,1.42519E+18,Royke2405,,,FALSE,0,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 20:02,1.42519E+18,YouSeemGneiss,,🇺🇲🇺🇲🇺🇸,FALSE,215,0,en,Charities
,"RT @swoolnough: Hoping the shareholders, particularly those who've signed ethical pledges, consider full implications of a sale of Vectura…",10/08/2021 20:02,1.42519E+18,NTtweeting,,,TRUE,11,0,en,Charities
,"RT @_i0n: Gavin Williamson says children have lost ""discipline"" during lockdown, and is backing the creation of ""secure schools"" which will…",10/08/2021 20:02,1.42519E+18,jackimacca,,"Liverpool, United Kingdom",TRUE,52,0,en,Charities
,RT @suffolkrawhoney: @Jayduck16803727 Refugee/migrant charities doing a great job with this letter (who actually funds these types of chari…,10/08/2021 20:02,1.42519E+18,StarkeyHazel,,"England, United Kingdom",TRUE,1,0,en,Charities
,RT @Beatric82633355: @BullChain $munch https://t.co/XGPPhWXAqX is the best and most successful charity defi project to date. We've raised o…,10/08/2021 20:02,1.42519E+18,MunchManMike,,,FALSE,4,0,en,Charities
,@VicedRhino I was just thinking how no other charity in the world has real estate holdings anywhere near the likes… https://t.co/hD8HtMHegN,10/08/2021 20:01,1.42519E+18,ThatLukasGuy,,Sector ZZ9 Plural Z Alpha,FALSE,0,3,en,Charities
,"RT @swoolnough: Hoping the shareholders, particularly those who've signed ethical pledges, consider full implications of a sale of Vectura…",10/08/2021 20:01,1.42519E+18,DeborahAlsina,,UK,TRUE,11,0,en,Charities
,"@brooke3ashley There are a chain of local charities that sew baby gowns (""angel dresses"") out of wedding dresses fo… https://t.co/OgryODsDx2",10/08/2021 20:01,1.42519E+18,LeanneCPowner,,,FALSE,0,2,en,Charities
,@UKABIF @DrAndrewBateman If they'd got the right diagnosis &amp; rehab &amp; help BEFORE then they may well NOT have ended… https://t.co/lz0DysqwZf,10/08/2021 20:01,1.42519E+18,sillyoldjen,,EU,FALSE,0,1,en,Charities
,"RT @_i0n: Gavin Williamson says children have lost ""discipline"" during lockdown, and is backing the creation of ""secure schools"" which will…",10/08/2021 20:01,1.42519E+18,cocklewoman,,"Swansea, Wales",TRUE,52,0,en,Charities
,RT @billbobt: @unojen_wood @kazzacoey They probably have individual ventilation. After all they are registered charities so don't pay any t…,10/08/2021 20:01,1.42519E+18,JJohnexley46,,,TRUE,2,0,en,Charities
,RT @TweetyMctwat: Our last two presidents both created phony cancer charities defrauding people out of millions of dollars as well as both…,10/08/2021 20:01,1.42519E+18,queer_rogue,,"Asheville, NC",TRUE,15,0,en,Charities
,RT @IvoryHecker: McAllen’s mayor told me the city extended its disaster declaration last night due to the surge of migrants going through C…,10/08/2021 20:00,1.42519E+18,SlogicBeth,,,TRUE,30,0,en,Charities
,"Buckle up! Registration is now open for The Mustard Seed's Amazing Car Race, taking place on September 18th. Regist… https://t.co/SAMB9C6j6F",10/08/2021 20:00,1.42519E+18,mustardseedrd,,"Red Deer, Alberta",TRUE,1,1,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 20:00,1.42519E+18,SlogicBeth,,,TRUE,215,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 20:00,1.42519E+18,RyanWikum,,,FALSE,215,0,en,Charities
,"JHC!  No one feels good about this.  Why not do a feel good move and arrest the criminal who cheated on his taxes,… https://t.co/grql1ad0Cg",10/08/2021 20:00,1.42519E+18,howdido1,,USA,FALSE,0,0,en,Charities
,Our recommended nonprofits have been rigorously evaluated to help you make the biggest impact per dollar. Find an o… https://t.co/UF72RJ16Lq,10/08/2021 20:00,1.42519E+18,LifeYouCanSave,,,FALSE,1,3,en,Charities
,@NikkiDPR1 @RichmondNY1 @Smartiepants73 @KathyM2025 Well by the way they’re told how to raise money for various cha… https://t.co/6wGaszgkH0,10/08/2021 19:59,1.42519E+18,ChristineKelsa4,,,FALSE,0,4,en,Charities
,RT @IndieGamePicks: #Giveaway update! We're over 24-hours since the launch and we've already raised 360 EUR across ALL charities! Thank you…,10/08/2021 19:59,1.42519E+18,gacrivastudio,,Romania,FALSE,16,0,en,Charities
,"RT @ActionDeafness: Partnerships/joint ventures – why AD believes in collaboration

AD has made countless contributions to like-minded char…",10/08/2021 19:59,1.42518E+18,CEOActionDeafns,,United Kingdom,TRUE,3,0,en,Charities
,"RT @marine_vision: And the ""Fulgura I"" will be auctioned off after the event and all the profits will go to charities involved in cleaning…",10/08/2021 19:59,1.42518E+18,MravikPal,,Germany,FALSE,7,0,en,Charities
,@Socialist_Chris It's very hard and might be impossible but have you checked out bursaries? Universities do all sor… https://t.co/9YtlSk1LlW,10/08/2021 19:59,1.42518E+18,MCDownes5,,Bradford UK,TRUE,0,0,en,Charities
,"RT @ZogCaptain: @Roblox_RTC I might just sacrifice myself and bodyswap into JK Rowling, spend all of her money on LGBT and BIPOC supporting…",10/08/2021 19:59,1.42518E+18,CharacterRuined,,they/he,TRUE,0,0,en,Charities
,@joqatana @AnaMardoll @ScaryLikeAFoxx @dynamicsymmetry @LibrarianLizz @1mikaelams The Fine Arts department takes wh… https://t.co/55XH3IeeJG,10/08/2021 19:58,1.42518E+18,BabeBattleAxe,,Treaty 1 & 2 Lands,FALSE,0,31,en,Charities
,RT @MattKaulig: Excited to host the 3rd Annual Cleveland @Indians Charities Giveathon presented by @KauligGiving! This year we are at bat t…,10/08/2021 19:58,1.42518E+18,rallyjapan3,,osaka japan🇯🇵,TRUE,12,0,en,Charities
,@realMaxRand but will the projects actually make the donations to the promised charities? Like @UnicornGGClub with… https://t.co/RB72Ckns9y,10/08/2021 19:58,1.42518E+18,bianca_troveaux,,"Paris/Saclay, France 🇫🇷 ",TRUE,0,0,en,Charities
,"RT @lw_writes: ✨ GIVEAWAY ✨

💗 Like &amp; RT
💜 Follow me
💙 International!

Closes 11th August 10pm BST
1 winner will recieved a copy of Not Qui…",10/08/2021 19:58,1.42518E+18,madeofwords_,,🇷🇸,FALSE,16,0,en,Charities
,"Gifts, Charities, and Trusts: You can make a lasting impact for causes you care about and for future generations wi… https://t.co/Dsofd5Wzdf",10/08/2021 19:58,1.42518E+18,CPAHSA,,"Kirkland, WA",FALSE,0,0,en,Charities
,"RT @_i0n: Gavin Williamson says children have lost ""discipline"" during lockdown, and is backing the creation of ""secure schools"" which will…",10/08/2021 19:57,1.42518E+18,Yah_Reed,,,TRUE,52,0,en,Charities
,"RT @LBFEW: We have an exciting new role as a Local Implementation Lead in partnership with @VAMTtweets! Based in Merthyr Tydfil, this role…",10/08/2021 19:56,1.42518E+18,Kieran_CTSEW,,,FALSE,5,0,en,Charities
,"RT @soxcharities: We're LIVE! 

The first 2⃣0⃣ customers to purchase $1⃣0⃣0⃣ or more in Car Raffle tickets will receive a mystery drawstrin…",10/08/2021 19:56,1.42518E+18,rallyjapan3,,osaka japan🇯🇵,TRUE,17,0,en,Charities
,"RT @charitydotorg: In 2020, disasters affected 98M+ people. Along with the pandemic, disasters have left many communities devastated. Chari…",10/08/2021 19:55,1.42518E+18,DirectRelief,,Global,TRUE,1,0,en,Charities
,"@BabyStarr_019 She looks AWESOME! I'm sure she'll rock the bald look too! 
Have you or others in your family consid… https://t.co/SxkDaBa7CE",10/08/2021 19:55,1.42518E+18,HaircutHelp,,USA (traveling salon),FALSE,0,0,en,Charities
,RT @ReformGambling: Clear message in the @FinancialReview today from major charities: don't silence us. The #Auspol Senate needs to disallo…,10/08/2021 19:55,1.42518E+18,ChurchEpping,,,FALSE,1,0,en,Charities
,"RT @danblock4: Mr. Chew was talking about her current lawyer but it’s retroactive as well. 

Keep AH/RK far far away from charities. https:…",10/08/2021 19:55,1.42518E+18,Angiex0101,,France,FALSE,7,0,en,Charities
,So excited to be releasing my debut charity single along with @Lucias_world &amp; my mate James. We are raising awarene… https://t.co/yqh7nZDUNq,10/08/2021 19:55,1.42518E+18,FroodJunior,"Place(_api=<tweepy.api.API object at 0x7fc5a011fa30>, id='2f843bbfaebff6ef', url='https://api.twitter.com/1.1/geo/id/2f843bbfaebff6ef.json', place_type='city', name='Birkenhead', full_name='Birkenhead, England', country_code='GB', country='United Kingdom', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fc5a011fa30>, type='Polygon', coordinates=[[[-3.1457875, 53.304078], [-2.933067, 53.304078], [-2.933067, 53.421308], [-3.1457875, 53.421308]]]), attributes={})","Leeds, England",TRUE,1,1,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:55,1.42518E+18,Earn_Everything,,United States,FALSE,215,0,en,Charities
,"RT @childishjosbino: ‼️ PLEASE RT &amp; SHARE ‼️

I’m running a fundraiser to help cover medical expenses for my 2nd cancer battle. 

If we bea…",10/08/2021 19:55,1.42518E+18,LeoLeoBoBeo,,ghetto by the sea.,FALSE,17,0,en,Charities
,.@AlokSharma_RDG @BorisJohnson the world’s poorest countries need support in the face of the #ClimateCrisis. Show t… https://t.co/wJdqvFhXuL,10/08/2021 19:55,1.42518E+18,catblacksooo,,"Gainesville, FL",FALSE,0,0,en,Charities
